id,love,joy,passion,happiness,sadness,anger,loneliness,longing,fear,surprise
835.0,0.41847,0.19808,0.10294,0.10215,0.0571,0.05589,0.02239,0.02774,0.00974,0.0055
836.0,0.63015,0.15402,0.07034,0.05414,0.03417,0.02429,0.01383,0.01303,0.00605,0.0
837.0,0.49697,0.21114,0.09394,0.0794,0.04598,0.02852,0.01531,0.02266,0.00609,0.0
838.0,0.48325,0.24506,0.05799,0.07396,0.04932,0.04222,0.01866,0.02143,0.00811,0.0
839.0,0.4477,0.23098,0.09786,0.07692,0.05942,0.03835,0.01978,0.01765,0.00618,0.00516
840.0,0.60486,0.21823,0.06721,0.03197,0.02874,0.01863,0.01506,0.01002,0.00529,0.0
841.0,0.49513,0.17833,0.08148,0.10053,0.05647,0.0399,0.02514,0.01788,0.00514,0.0
842.0,0.52405,0.20879,0.08275,0.05909,0.0461,0.03095,0.01829,0.0168,0.00566,0.00753
843.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
844.0,0.52004,0.2145,0.06964,0.07865,0.04029,0.03785,0.01575,0.01817,0.00513,0.0
845.0,0.5978,0.19803,0.06647,0.04417,0.03286,0.02605,0.01628,0.01305,0.00529,0.0
846.0,0.56815,0.1881,0.0933,0.06461,0.03181,0.02393,0.01355,0.01166,0.00489,0.0
847.0,0.39028,0.29561,0.10532,0.06788,0.05006,0.04253,0.01588,0.02435,0.00808,0.0
848.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
849.0,0.3727,0.20117,0.1085,0.09516,0.09042,0.05224,0.02906,0.03636,0.01439,0.0
850.0,0.57229,0.17203,0.05039,0.08029,0.03763,0.03023,0.02007,0.02475,0.01232,0.0
851.0,0.61818,0.18683,0.06304,0.05057,0.03001,0.02546,0.01127,0.01005,0.00459,0.0
852.0,0.52415,0.19336,0.08463,0.05326,0.04762,0.04071,0.02873,0.01766,0.00987,0.0
853.0,0.51262,0.1824,0.0938,0.05625,0.04719,0.0374,0.02972,0.01872,0.00683,0.01506
854.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
855.0,0.5338,0.1697,0.09623,0.06034,0.05743,0.03382,0.02277,0.01953,0.00638,0.0
856.0,0.56777,0.16432,0.06766,0.0689,0.04207,0.03357,0.01824,0.0165,0.00599,0.01498
857.0,0.54406,0.21393,0.06937,0.0538,0.03871,0.03323,0.02069,0.01586,0.00557,0.00479
858.0,0.51865,0.17612,0.08374,0.06692,0.04977,0.05043,0.02731,0.01965,0.00741,0.0
859.0,0.53315,0.25083,0.07298,0.04706,0.03483,0.02743,0.01461,0.01282,0.00629,0.0
860.0,0.47628,0.18952,0.11535,0.07619,0.0476,0.04117,0.02107,0.02515,0.00767,0.0
861.0,0.53508,0.23219,0.09248,0.0581,0.02437,0.02629,0.01209,0.01409,0.00532,0.0
862.0,0.48082,0.18077,0.09117,0.0819,0.05877,0.04048,0.02883,0.01715,0.00859,0.01151
863.0,0.58448,0.17609,0.06051,0.05833,0.04296,0.03326,0.02034,0.01602,0.00801,0.0
864.0,0.48547,0.23054,0.08068,0.05652,0.05151,0.03987,0.02406,0.01892,0.00642,0.00601
865.0,0.55821,0.18326,0.0883,0.05058,0.04563,0.03036,0.0235,0.01386,0.00629,0.0
866.0,0.58251,0.20702,0.07435,0.0438,0.03251,0.02599,0.01656,0.01202,0.00523,0.0
867.0,0.53036,0.16858,0.09907,0.07975,0.04587,0.02947,0.02176,0.0167,0.00843,0.0
868.0,0.46667,0.22844,0.09903,0.08696,0.04875,0.02209,0.01524,0.01387,0.00077,0.01817
869.0,0.45384,0.21563,0.08942,0.07963,0.05937,0.04354,0.02686,0.02396,0.00774,0.0
870.0,0.55485,0.19348,0.08856,0.05971,0.04054,0.02862,0.01444,0.01278,0.00702,0.0
871.0,0.47142,0.22666,0.10742,0.07022,0.04651,0.03672,0.01834,0.01538,0.00733,0.0
872.0,0.5525,0.20433,0.07322,0.05697,0.0412,0.03227,0.01717,0.01676,0.0056,0.0
873.0,0.53174,0.19355,0.06637,0.06111,0.06561,0.0408,0.01753,0.01626,0.00703,0.0
874.0,0.5263,0.18971,0.10572,0.06256,0.03505,0.02038,0.01698,0.01375,0.00757,0.02198
875.0,0.47727,0.19455,0.0861,0.08841,0.05029,0.0366,0.02337,0.03412,0.0093,0.0
876.0,0.45186,0.21193,0.0951,0.0849,0.04876,0.04048,0.02635,0.02757,0.01304,0.0
877.0,0.57851,0.15339,0.07469,0.04679,0.06927,0.03368,0.01849,0.01896,0.00623,0.0
878.0,0.65667,0.19252,0.07731,0.02664,0.02231,0.01088,0.00648,0.00471,0.00248,0.0
879.0,0.45698,0.2205,0.07796,0.05918,0.05091,0.05001,0.02708,0.02632,0.01029,0.02078
880.0,0.59862,0.153,0.06973,0.06525,0.03741,0.0281,0.01546,0.01925,0.00681,0.00636
881.0,0.40066,0.19129,0.09331,0.12816,0.04984,0.05196,0.03054,0.03815,0.01609,0.0
882.0,0.56616,0.12847,0.08068,0.11972,0.04773,0.0199,0.00746,0.02239,0.00746,0.0
883.0,0.51288,0.18579,0.09005,0.07761,0.0474,0.03838,0.02367,0.01786,0.00637,0.0
884.0,0.50103,0.20767,0.10049,0.07214,0.03932,0.0413,0.01727,0.01634,0.00445,0.0
885.0,0.49541,0.18093,0.09603,0.06956,0.055,0.04598,0.02809,0.01748,0.01152,0.0
886.0,0.49431,0.16823,0.07202,0.06445,0.04557,0.03547,0.01605,0.02302,0.00535,0.07553
887.0,0.50624,0.27196,0.07857,0.05064,0.03438,0.02611,0.01371,0.01327,0.00512,0.0
888.0,0.57695,0.21655,0.08341,0.04824,0.02556,0.0194,0.01436,0.01049,0.00504,0.0
889.0,0.55318,0.15934,0.1064,0.07265,0.04007,0.03407,0.02046,0.01097,0.00284,0.0
890.0,0.41926,0.29756,0.09702,0.06077,0.05489,0.03565,0.0152,0.01432,0.00534,0.0
891.0,0.49949,0.22898,0.0676,0.07283,0.04405,0.03547,0.02249,0.0203,0.00878,0.0
892.0,0.48339,0.23811,0.08534,0.05476,0.05353,0.03292,0.0238,0.01919,0.00895,0.0
893.0,0.5587,0.20852,0.094,0.04307,0.03776,0.02697,0.01518,0.00997,0.00584,0.0
894.0,0.55434,0.16181,0.08481,0.05631,0.05951,0.03838,0.0202,0.01419,0.00564,0.00482
895.0,0.48274,0.20468,0.1136,0.07152,0.04007,0.04231,0.01605,0.02186,0.00717,0.0
896.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
897.0,0.58604,0.19539,0.07039,0.04993,0.03105,0.03813,0.01797,0.00849,0.0026,0.0
898.0,0.55854,0.17494,0.10069,0.0523,0.04457,0.03393,0.017,0.01371,0.00431,0.0
899.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
900.0,0.57714,0.10102,0.13665,0.07974,0.03894,0.03167,0.01413,0.01648,0.00424,0.0
901.0,0.52051,0.10949,0.07113,0.10587,0.06746,0.03605,0.03017,0.04106,0.01827,0.0
902.0,0.57929,0.2203,0.06093,0.05241,0.03075,0.02612,0.01307,0.01304,0.00409,0.0
903.0,0.60338,0.1861,0.07806,0.04491,0.02883,0.02747,0.01309,0.01233,0.00583,0.0
904.0,0.51973,0.17234,0.08485,0.0693,0.05461,0.0364,0.02094,0.02328,0.01231,0.00622
905.0,0.45393,0.17635,0.10611,0.09514,0.06101,0.04206,0.02655,0.03015,0.0087,0.0
906.0,0.61282,0.18787,0.07741,0.045,0.02983,0.02301,0.01254,0.00973,0.0018,0.0
907.0,0.75028,0.20347,0.0075,0.01,0.01,0.01125,0.00375,0.00375,0.0,0.0
908.0,0.61167,0.1854,0.08173,0.04328,0.03419,0.01923,0.00707,0.00535,0.00167,0.01041
909.0,0.61479,0.16811,0.06884,0.04927,0.04024,0.02695,0.01301,0.01266,0.00613,0.0
910.0,0.67708,0.15142,0.05855,0.04105,0.02923,0.01949,0.01231,0.00788,0.00299,0.0
911.0,0.49402,0.23384,0.07735,0.06957,0.04218,0.03982,0.01921,0.01589,0.00813,0.0
912.0,0.41925,0.21078,0.11338,0.09732,0.05735,0.03757,0.03016,0.02148,0.01271,0.0
913.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
914.0,0.49402,0.20539,0.07955,0.06215,0.05977,0.03857,0.01993,0.02317,0.01746,0.0
915.0,0.54828,0.20382,0.06865,0.06971,0.04195,0.03235,0.01399,0.01494,0.00631,0.0
916.0,0.60885,0.22866,0.063,0.03575,0.02381,0.01816,0.00941,0.00934,0.00302,0.0
917.0,0.58939,0.15959,0.05438,0.06261,0.04601,0.03552,0.02112,0.01963,0.00788,0.00388
918.0,0.62537,0.17413,0.05571,0.04971,0.03375,0.0238,0.01696,0.01033,0.00569,0.00455
919.0,0.50353,0.2283,0.07451,0.05519,0.03761,0.05732,0.01715,0.01764,0.00875,0.0
920.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
921.0,0.61188,0.1547,0.08077,0.04801,0.0603,0.01962,0.01275,0.00903,0.00294,0.0
922.0,0.46532,0.26276,0.10461,0.07954,0.02844,0.039,0.00895,0.00815,0.00323,0.0
923.0,0.43044,0.20584,0.05511,0.07619,0.04458,0.04569,0.0208,0.03308,0.00845,0.0798
924.0,0.46686,0.20936,0.09988,0.0782,0.04885,0.04409,0.02407,0.02117,0.00752,0.0
925.0,0.47713,0.19631,0.11923,0.09412,0.03932,0.03554,0.01999,0.0147,0.00366,0.0
926.0,0.53507,0.20372,0.07193,0.07164,0.04249,0.02979,0.0215,0.01624,0.00761,0.0
927.0,0.41044,0.18246,0.1008,0.10791,0.07175,0.04914,0.02893,0.02457,0.01094,0.01307
928.0,0.53803,0.21073,0.08833,0.06415,0.03683,0.03181,0.01557,0.01156,0.003,0.0
929.0,0.40191,0.22312,0.13642,0.08733,0.04497,0.04541,0.02457,0.01896,0.00624,0.01109
930.0,0.59695,0.19838,0.05833,0.04222,0.02816,0.03321,0.01883,0.01744,0.00647,0.0
931.0,0.41998,0.24489,0.1127,0.05319,0.07458,0.04349,0.0162,0.02692,0.00805,0.0
932.0,0.54635,0.22342,0.07195,0.05586,0.03294,0.03372,0.01267,0.0106,0.00455,0.00794
933.0,0.5651,0.17021,0.08786,0.05125,0.04266,0.03922,0.01718,0.02098,0.00553,0.0
934.0,0.46386,0.21608,0.11235,0.06924,0.05126,0.03941,0.01758,0.02039,0.00981,0.0
935.0,0.48964,0.20468,0.0862,0.06432,0.05312,0.04088,0.0288,0.02033,0.00752,0.0045
936.0,0.43702,0.25272,0.08808,0.06405,0.05747,0.03693,0.02654,0.02518,0.012,0.0
937.0,0.53895,0.24784,0.07743,0.0475,0.03007,0.02415,0.01368,0.01561,0.00478,0.0
938.0,0.46805,0.17293,0.13248,0.0708,0.04986,0.0483,0.02372,0.02544,0.00842,0.0
939.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
940.0,0.41935,0.22826,0.07899,0.10504,0.06614,0.04779,0.02892,0.0219,0.00361,0.0
941.0,0.64424,0.17244,0.05561,0.03785,0.03631,0.02741,0.01371,0.00853,0.00391,0.0
942.0,0.60811,0.14646,0.05789,0.06401,0.04024,0.03703,0.01801,0.01468,0.0054,0.00817
943.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
944.0,0.62172,0.22064,0.05661,0.03817,0.0245,0.01707,0.01096,0.00884,0.0015,0.0
945.0,0.54038,0.18302,0.09303,0.06036,0.04678,0.03767,0.01866,0.01467,0.00543,0.0
946.0,0.44357,0.3084,0.07305,0.05489,0.05494,0.03555,0.01577,0.01235,0.00147,0.0
947.0,0.57574,0.24704,0.06821,0.05196,0.02081,0.01669,0.01039,0.00594,0.00322,0.0
948.0,0.593,0.16103,0.08715,0.05175,0.03901,0.02659,0.01739,0.01852,0.00556,0.0
949.0,0.53569,0.19213,0.09433,0.07135,0.03646,0.03302,0.0153,0.0157,0.00602,0.0
950.0,0.54698,0.20999,0.07872,0.06311,0.03653,0.02738,0.01686,0.01572,0.00471,0.0
951.0,0.57276,0.20266,0.06215,0.06197,0.03222,0.03119,0.0131,0.01814,0.00582,0.0
952.0,0.46803,0.23084,0.07149,0.08494,0.04985,0.03542,0.01501,0.0233,0.00814,0.01298
953.0,0.54873,0.18906,0.08251,0.05844,0.04193,0.03471,0.0156,0.01715,0.00591,0.00597
954.0,0.48573,0.19655,0.07715,0.07382,0.06071,0.0387,0.02967,0.02906,0.00861,0.0
955.0,0.55828,0.15533,0.13555,0.05109,0.04026,0.02692,0.01531,0.01399,0.00326,0.0
956.0,0.5391,0.17825,0.09247,0.06906,0.04848,0.03065,0.02211,0.01496,0.00493,0.0
957.0,0.52882,0.12378,0.07052,0.15216,0.05858,0.03123,0.01789,0.01185,0.00518,0.0
958.0,0.54726,0.18388,0.08175,0.06004,0.04492,0.03028,0.02512,0.0202,0.00655,0.0
959.0,0.50194,0.16309,0.14577,0.07159,0.04807,0.03473,0.01747,0.01468,0.00265,0.0
960.0,0.5321,0.13901,0.07674,0.0532,0.06288,0.0386,0.03077,0.02144,0.00878,0.03647
961.0,0.5302,0.16243,0.08021,0.07962,0.04916,0.04435,0.02019,0.02496,0.00887,0.0
962.0,0.57867,0.20641,0.06708,0.03986,0.0363,0.02762,0.02249,0.01448,0.00709,0.0
963.0,0.50641,0.18826,0.1002,0.07254,0.04904,0.03801,0.0232,0.01669,0.00565,0.0
964.0,0.47397,0.23787,0.07217,0.06155,0.06244,0.03585,0.01997,0.02504,0.01114,0.0
965.0,0.53793,0.19921,0.0813,0.0661,0.04054,0.03291,0.02062,0.01351,0.00789,0.0
966.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
967.0,0.54343,0.22835,0.09894,0.04462,0.02946,0.02306,0.01569,0.01204,0.00441,0.0
968.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
969.0,0.52098,0.21132,0.09746,0.05292,0.04946,0.02966,0.01701,0.01509,0.00365,0.00247
970.0,0.57437,0.16601,0.08299,0.05431,0.03956,0.03754,0.02157,0.01828,0.00537,0.0
971.0,0.49835,0.14952,0.10142,0.0771,0.05867,0.04904,0.0265,0.02731,0.01055,0.00155
972.0,0.61753,0.17366,0.06088,0.04908,0.03685,0.02825,0.01673,0.01193,0.00509,0.0
973.0,0.54317,0.133,0.09489,0.06569,0.05853,0.03904,0.02236,0.02949,0.0088,0.00503
974.0,0.55974,0.1284,0.09214,0.09631,0.03922,0.05923,0.01337,0.01005,0.00154,0.0
975.0,0.4489,0.11802,0.05398,0.03103,0.02662,0.01959,0.0083,0.00646,0.00082,0.28629
976.0,0.6423,0.17175,0.06688,0.04476,0.02922,0.02061,0.01306,0.00777,0.00365,0.0
977.0,0.4818,0.23493,0.09805,0.06154,0.04556,0.02895,0.017,0.01975,0.00878,0.00365
978.0,0.48783,0.17643,0.161,0.05735,0.04261,0.03339,0.02182,0.01306,0.00402,0.0025
979.0,0.56365,0.1507,0.0483,0.05426,0.03091,0.04772,0.01389,0.01231,0.00327,0.07499
980.0,0.57275,0.12089,0.06851,0.05529,0.07414,0.03484,0.02266,0.02997,0.01101,0.00994
981.0,0.4988,0.18497,0.07923,0.07036,0.04537,0.04924,0.02016,0.02628,0.00937,0.01622
982.0,0.55177,0.19994,0.08649,0.05846,0.0402,0.02796,0.01427,0.01625,0.00466,0.0
983.0,0.51953,0.19789,0.10471,0.0617,0.04127,0.02803,0.02212,0.01569,0.00905,0.0
984.0,0.64809,0.1588,0.07202,0.05205,0.02751,0.02137,0.00732,0.00931,0.00354,0.0
985.0,0.55407,0.23711,0.06579,0.05485,0.02973,0.02355,0.01433,0.01243,0.00813,0.0
986.0,0.48089,0.19024,0.07998,0.08208,0.06108,0.03648,0.02348,0.02101,0.00571,0.01905
987.0,0.51201,0.22601,0.10039,0.0695,0.03579,0.02828,0.01271,0.01173,0.00358,0.0
988.0,0.51133,0.18963,0.07864,0.08505,0.04276,0.03482,0.02093,0.02314,0.00656,0.00714
989.0,0.50404,0.20445,0.07587,0.07577,0.0493,0.0408,0.02086,0.0209,0.00802,0.0
990.0,0.47642,0.22201,0.09316,0.08429,0.04657,0.03032,0.02298,0.01624,0.008,0.0
991.0,0.53814,0.18282,0.07973,0.07188,0.04797,0.02819,0.02561,0.0175,0.00597,0.00221
992.0,0.55558,0.1962,0.07584,0.05535,0.0415,0.03473,0.01785,0.0166,0.00634,0.0
993.0,0.57312,0.16819,0.09471,0.05779,0.04434,0.0305,0.01818,0.01044,0.00274,0.0
994.0,0.52073,0.17402,0.08561,0.0779,0.05097,0.03648,0.02522,0.02053,0.00855,0.0
995.0,0.54939,0.19937,0.09561,0.05097,0.03451,0.02964,0.01964,0.01541,0.00547,0.0
996.0,0.41887,0.22712,0.08867,0.10177,0.06921,0.05153,0.01706,0.01529,0.00336,0.00711
997.0,0.53769,0.16527,0.11258,0.0723,0.04132,0.035,0.02062,0.01168,0.00355,0.0
998.0,0.40419,0.13319,0.05173,0.06849,0.05985,0.05007,0.02195,0.0251,0.0084,0.17703
999.0,0.40875,0.24246,0.08398,0.09298,0.06041,0.05061,0.02262,0.02992,0.00827,0.0
1000.0,0.51146,0.18238,0.07978,0.08081,0.05459,0.03614,0.02136,0.02464,0.00885,0.0
1001.0,0.64823,0.14198,0.06922,0.05122,0.03866,0.02638,0.01178,0.00819,0.00434,0.0
1002.0,0.5126,0.21866,0.08004,0.06345,0.04957,0.03729,0.01733,0.01453,0.00375,0.00278
1003.0,0.55778,0.19748,0.07306,0.05321,0.03832,0.03447,0.02079,0.01902,0.00587,0.0
1004.0,0.50534,0.23505,0.08262,0.06175,0.03798,0.03384,0.01796,0.01795,0.00751,0.0
1005.0,0.42997,0.21992,0.09637,0.06945,0.06556,0.0422,0.02595,0.02957,0.00908,0.01192
1006.0,0.46713,0.21959,0.11156,0.0646,0.04951,0.03562,0.02473,0.01707,0.0102,0.0
1007.0,0.60622,0.18083,0.05946,0.0513,0.03756,0.02832,0.01805,0.0108,0.00513,0.00232
1008.0,0.50014,0.17632,0.09292,0.06722,0.04742,0.06195,0.0261,0.02327,0.00467,0.0
1009.0,0.51211,0.21108,0.07709,0.06939,0.0522,0.03362,0.02072,0.01641,0.00739,0.0
1010.0,0.57,0.21849,0.06302,0.04073,0.03596,0.03156,0.01614,0.01803,0.00607,0.0
1011.0,0.65133,0.15039,0.0668,0.04427,0.03191,0.02416,0.01514,0.01019,0.00247,0.00333
1012.0,0.49224,0.17982,0.11608,0.07026,0.05804,0.04198,0.02204,0.0132,0.00633,0.0
1013.0,0.53183,0.23814,0.07859,0.05432,0.03642,0.02943,0.01608,0.01125,0.00395,0.0
1014.0,0.42286,0.22664,0.10557,0.07621,0.05554,0.04484,0.03235,0.02512,0.01088,0.0
1015.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
1016.0,0.61262,0.15022,0.08874,0.05423,0.03628,0.02732,0.01498,0.00912,0.00332,0.00316
1017.0,0.50883,0.17241,0.10326,0.068,0.05192,0.0461,0.02344,0.01981,0.00623,0.0
1018.0,0.48248,0.184,0.10585,0.06986,0.06229,0.04412,0.02132,0.02024,0.00985,0.0
1019.0,0.52553,0.1038,0.0625,0.03879,0.04991,0.03026,0.01652,0.01017,0.00534,0.15719
1020.0,0.51347,0.17851,0.09731,0.05588,0.04428,0.03641,0.02192,0.01962,0.00754,0.02508
1021.0,0.55652,0.18903,0.08409,0.06596,0.03472,0.03058,0.01876,0.01478,0.00557,0.0
1022.0,0.50496,0.21375,0.0755,0.07527,0.04544,0.04079,0.01689,0.02166,0.00574,0.0
1023.0,0.68887,0.15218,0.04652,0.04674,0.02345,0.01764,0.01097,0.0097,0.00394,0.0
1024.0,0.55361,0.18346,0.08146,0.06064,0.05504,0.03096,0.01681,0.01154,0.00647,0.0
1025.0,0.55324,0.18839,0.09079,0.06891,0.03356,0.03088,0.01807,0.01125,0.0049,0.0
1026.0,0.52076,0.23937,0.06724,0.07466,0.0314,0.03538,0.01821,0.01039,0.00259,0.0
1027.0,0.5803,0.20852,0.06419,0.05681,0.03231,0.02515,0.01426,0.01365,0.0048,0.0
1028.0,0.4657,0.08491,0.03456,0.03556,0.02179,0.01671,0.01342,0.00635,0.0021,0.31889
1029.0,0.49135,0.25115,0.06796,0.05859,0.0459,0.03129,0.02007,0.02102,0.00757,0.00511
1030.0,0.49371,0.19944,0.14297,0.06401,0.04098,0.02309,0.01569,0.01473,0.00538,0.0
1031.0,0.58297,0.14464,0.07206,0.07532,0.04799,0.03312,0.01839,0.01455,0.00516,0.0058
1032.0,0.47373,0.20284,0.09642,0.07146,0.05285,0.04667,0.02422,0.02107,0.01075,0.0
1033.0,0.54465,0.17759,0.08728,0.07322,0.03475,0.03562,0.01997,0.01857,0.00836,0.0
1034.0,0.49304,0.18827,0.11923,0.07873,0.04714,0.03197,0.018,0.01543,0.00653,0.00165
1035.0,0.69231,0.15444,0.05485,0.03752,0.02335,0.01535,0.01171,0.00795,0.00251,0.0
1036.0,0.66472,0.17847,0.05003,0.03674,0.03004,0.01724,0.00935,0.0092,0.0042,0.0
1037.0,0.57354,0.18894,0.0754,0.04763,0.04832,0.02901,0.01632,0.01372,0.00713,0.0
1038.0,0.55907,0.15778,0.06485,0.08164,0.04357,0.02502,0.02905,0.03051,0.0085,0.0
1039.0,0.56102,0.18725,0.09006,0.0707,0.03243,0.025,0.01614,0.01148,0.00592,0.0
1040.0,0.51063,0.20937,0.0948,0.05844,0.04759,0.03503,0.02022,0.01644,0.00747,0.0
1041.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
1042.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043.0,0.44045,0.18678,0.09438,0.07024,0.06303,0.06248,0.02866,0.02697,0.01041,0.0166
1044.0,0.65811,0.19498,0.04946,0.02754,0.02449,0.01433,0.01356,0.01215,0.00537,0.0
1045.0,0.53261,0.21112,0.09702,0.08718,0.03003,0.01865,0.00922,0.01063,0.00353,0.0
1046.0,0.6172,0.22842,0.05965,0.03768,0.02094,0.01791,0.00978,0.00599,0.00244,0.0
1047.0,0.69206,0.12955,0.05735,0.04109,0.02747,0.02754,0.01119,0.00818,0.00557,0.0
1048.0,0.48649,0.18808,0.09467,0.06456,0.05789,0.04536,0.02812,0.01958,0.01135,0.00389
1049.0,0.52244,0.20462,0.085,0.07819,0.03614,0.03067,0.01739,0.0189,0.00666,0.0
1050.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
1051.0,0.51463,0.18532,0.09419,0.06098,0.05752,0.06572,0.00946,0.00935,0.00284,0.0
1052.0,0.58262,0.1679,0.0789,0.06142,0.03841,0.03272,0.01662,0.01612,0.00531,0.0
1053.0,0.37739,0.27885,0.09568,0.08139,0.06338,0.05175,0.01933,0.02578,0.00646,0.0
1054.0,0.61556,0.19034,0.06877,0.04542,0.03642,0.01784,0.01258,0.01005,0.003,0.0
1055.0,0.609,0.14983,0.09423,0.05339,0.03725,0.03163,0.0164,0.00644,0.00183,0.0
1056.0,0.56432,0.12879,0.09716,0.1048,0.03606,0.03072,0.01413,0.018,0.00602,0.0
1057.0,0.56974,0.18506,0.09111,0.06006,0.02997,0.02897,0.01462,0.0133,0.00717,0.0
1058.0,0.55408,0.17061,0.09667,0.04863,0.04837,0.04195,0.02266,0.01182,0.0052,0.0
1059.0,0.57054,0.17117,0.08035,0.06153,0.04721,0.02767,0.0174,0.01581,0.00658,0.00173
1060.0,0.49561,0.20744,0.07944,0.07581,0.04527,0.03847,0.02683,0.02493,0.00619,0.0
1061.0,0.4585,0.1899,0.10302,0.06494,0.06891,0.05499,0.03002,0.01936,0.01036,0.0
1062.0,0.54731,0.16638,0.0813,0.07636,0.0598,0.03251,0.01435,0.01677,0.00522,0.0
1063.0,0.45557,0.23791,0.07635,0.07993,0.0488,0.03986,0.02445,0.02569,0.01146,0.0
1064.0,0.52027,0.24095,0.06551,0.05302,0.03832,0.04122,0.0164,0.01892,0.00538,0.0
1065.0,0.42532,0.24279,0.08912,0.08813,0.05129,0.04206,0.02613,0.02283,0.01234,0.0
1066.0,0.61642,0.14963,0.07583,0.05276,0.05093,0.02244,0.01481,0.01187,0.00531,0.0
1067.0,0.4681,0.21582,0.09282,0.07664,0.05469,0.04422,0.01982,0.02135,0.00656,0.0
1068.0,0.39242,0.26008,0.09708,0.05223,0.0689,0.05681,0.02838,0.02316,0.01067,0.01028
1069.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
1070.0,0.64221,0.14457,0.0775,0.05093,0.03158,0.02142,0.01456,0.01052,0.00672,0.0
1071.0,0.54574,0.17703,0.08499,0.06279,0.04364,0.03363,0.02348,0.02068,0.00802,0.0
1072.0,0.48054,0.18958,0.09005,0.0891,0.05744,0.0437,0.02038,0.02083,0.00717,0.00122
1073.0,0.53463,0.19843,0.07064,0.06427,0.04574,0.03333,0.02161,0.02048,0.00869,0.00217
1074.0,0.51943,0.18431,0.10099,0.07982,0.03866,0.02871,0.01595,0.02333,0.00881,0.0
1075.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
1076.0,0.51734,0.1947,0.08623,0.07054,0.04589,0.03642,0.02338,0.02176,0.00375,0.0
1077.0,0.52458,0.16799,0.10137,0.08087,0.0395,0.03339,0.02554,0.01843,0.00833,0.0
1078.0,0.51604,0.19195,0.08708,0.06627,0.05,0.03694,0.02424,0.01847,0.00901,0.0
1079.0,0.60178,0.20163,0.06367,0.05889,0.02924,0.02021,0.01109,0.00876,0.00472,0.0
1080.0,0.57467,0.25858,0.06193,0.04727,0.02444,0.01638,0.00716,0.00716,0.00241,0.0
1081.0,0.5431,0.19681,0.0851,0.06162,0.04373,0.02841,0.01724,0.01636,0.00763,0.0
1082.0,0.75133,0.14448,0.03606,0.02648,0.0207,0.00742,0.00698,0.00393,0.00262,0.0
1083.0,0.52345,0.17155,0.08329,0.05782,0.04211,0.04557,0.02179,0.01612,0.00511,0.03317
1084.0,0.47417,0.20705,0.09408,0.07685,0.07161,0.03455,0.01923,0.01386,0.0086,0.0
1085.0,0.52861,0.19002,0.08541,0.07189,0.03655,0.03613,0.02209,0.02074,0.00694,0.00163
1086.0,0.6022,0.1716,0.07462,0.04509,0.03306,0.03146,0.02225,0.01489,0.00482,0.0
1087.0,0.66969,0.1756,0.04226,0.0324,0.02739,0.02109,0.01382,0.01122,0.00653,0.0
1088.0,0.57026,0.15884,0.09112,0.04495,0.04706,0.03584,0.02198,0.01878,0.00869,0.00249
1089.0,0.4329,0.23876,0.09703,0.07807,0.05076,0.04136,0.02441,0.02538,0.01133,0.0
1090.0,0.4527,0.22829,0.0966,0.07554,0.05114,0.03997,0.02324,0.02443,0.00808,0.0
1091.0,0.54363,0.16871,0.07198,0.06317,0.04408,0.03701,0.02159,0.02214,0.0101,0.0176
1092.0,0.42655,0.2189,0.07984,0.12165,0.07132,0.039,0.01693,0.02248,0.00333,0.0
1093.0,0.42809,0.2174,0.09047,0.1009,0.07201,0.03764,0.01829,0.02538,0.00982,0.0
1094.0,0.51407,0.24051,0.0618,0.0734,0.04922,0.02736,0.01655,0.01361,0.00349,0.0
1095.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
1096.0,0.47252,0.2217,0.1181,0.0487,0.0463,0.03742,0.02697,0.02018,0.00811,0.0
